adi_threshold,cv2_threshold,score,separation,entropy,min_share,min_weighted_share,min_count_share,smooth_share,erratic_share,intermittent_share,lumpy_share,smooth_count_share,erratic_count_share,intermittent_count_share,lumpy_count_share
2.089449515082182,1.1033413936395722,0.7017333260162328,0.6578806330632552,0.9502319194164398,0.13381655665384215,0.13381655665384215,0.13117240072031086,0.3587759234014791,0.19119278673436432,0.31621473321031107,0.13381655665384215,0.36878021040659653,0.1904084920860582,0.3096388967870344,0.13117240072031086
2.6,0.842693318210332,0.7009734375314138,0.6568446206488521,0.951036733199264,0.137395192850961,0.137395192850961,0.13306795564401477,0.31150270638993194,0.36260461634916397,0.18849748440994296,0.137395192850961,0.3209174485830727,0.362240545919818,0.1837740498530945,0.13306795564401477
2.3333333333333335,1.1994428481028652,0.7008943891321534,0.6649756043547512,0.9044341695374329,0.09486450577082618,0.09486450577082618,0.09335607999241778,0.43364761239948807,0.18011862069800172,0.2913692611316834,0.09486450577082618,0.44318074116197514,0.17884560705146432,0.2846175717941427,0.09335607999241778
2.7142857142857144,0.8757198401870869,0.7008384672985677,0.6590581444855924,0.9375936299054277,0.12052122838672572,0.12052122838672572,0.11619751682304995,0.3429511827615525,0.35447529497776953,0.18205229387395025,0.12052122838672572,0.35276277130129846,0.3543739929864468,0.17666571888920482,0.11619751682304995
2.4545454545454546,1.1994428481028652,0.7007178783551877,0.6672273100132489,0.8904977656261747,0.08437155328529417,0.08437155328529417,0.08217230594256468,0.45853088825553,0.19061157318353375,0.26648598527564427,0.08437155328529417,0.4690550658705336,0.19002938110131742,0.2587432470855843,0.08217230594256468
2.089449515082182,0.8757198401870869,0.7004854784099007,0.6488533658922941,0.9930674493430051,0.1934223896451483,0.1934223896451483,0.18879727040090988,0.2683945764164921,0.2815741337193491,0.2566089002190102,0.1934223896451483,0.27741446308406786,0.28177423940858687,0.2520140271064354,0.18879727040090988
2.857142857142857,0.9797744030734977,0.7002460355209538,0.6634974892575318,0.9084877976803446,0.09127340179007709,0.09127340179007709,0.08785897071367643,0.4138174915079733,0.30875684384664953,0.1861522628553018,0.09127340179007709,0.42346696995545446,0.30831200834044165,0.18036205099042746,0.08785897071367643
2.857142857142857,1.0172913274134003,0.700112550738685,0.664779670638364,0.9003322046405036,0.08497431678399284,0.08497431678399284,0.0818879727040091,0.4325616948674132,0.29001264048720854,0.1924513478613859,0.08497431678399284,0.44232774144630843,0.28945123684958773,0.18633304900009479,0.0818879727040091
2.1666666666666665,0.842693318210332,0.7000095271386942,0.6490966850783215,0.9885156321474731,0.18835063493717882,0.18835063493717882,0.1836792721069093,0.2618324335534436,0.31164917426294847,0.23816775724643008,0.18835063493717882,0.27078002085110414,0.3116292294569235,0.23391147758506303,0.1836792721069093
2.272727272727273,1.1994428481028652,0.6998483298978858,0.6628073174717333,0.9097474003127501,0.09958141815160163,0.09958141815160163,0.09790541180930717,0.42116342290627296,0.17540170831722637,0.30385345062489827,0.09958141815160163,0.4315230783811961,0.17429627523457492,0.29627523457492183,0.09790541180930717
2.7142857142857144,1.1477491043017711,0.6996650195554206,0.6675899572779205,0.8814237057945885,0.07754038500037189,0.07754038500037189,0.0749691972324898,0.47492724897196126,0.2224992287673643,0.2250331372603032,0.07754038500037189,0.4852620604682021,0.22187470381954316,0.21789403847976496,0.0749691972324898
2.857142857142857,0.9442831766226341,0.6993297640548066,0.6613607133798188,0.9144877178797376,0.09680954428594545,0.09680954428594545,0.09316652450004739,0.394432780810841,0.32814155454377814,0.1806161203594332,0.09680954428594545,0.40384797649511894,0.32793100180077717,0.1750544972040565,0.09316652450004739
2.857142857142857,1.0595521457887163,0.6992119095531972,0.6654683626843052,0.8904253418102517,0.07930724954495667,0.07930724954495667,0.07658041891763814,0.4519157440470009,0.27065859130762016,0.1981184151004217,0.07930724954495667,0.4619467349066439,0.2698322433892522,0.19164060278646575,0.07658041891763814
2.6,1.1994428481028652,0.698711913045761,0.667011037433002,0.8783502081847285,0.07739736621587216,0.07739736621587216,0.0753483082172306,0.4765215624861447,0.19758576025295532,0.24849531104503056,0.07739736621587216,0.4863046156762392,0.1968533788266515,0.24149369727987868,0.0753483082172306
2.3333333333333335,0.8139924478098464,0.6985264385138336,0.6496244480376521,0.9756377178788621,0.17528181006672394,0.17528181006672394,0.17107383186427827,0.2640065932418682,0.34975963985561837,0.21095195683578857,0.17528181006672394,0.27295990901336364,0.3490664392000758,0.20689981992228224,0.17107383186427827
2.4545454545454546,0.8139924478098464,0.6984418265832066,0.6519424022202869,0.9619385646397524,0.15739007312170797,0.15739007312170797,0.15230783811960952,0.2814910846384242,0.36765137680063475,0.1934674654392328,0.15739007312170797,0.29125201402710643,0.36783243294474455,0.18860771490853948,0.15230783811960952
2.089449515082182,1.1477491043017711,0.6982639939790224,0.6562490574930728,0.9363486340660704,0.1249081149848656,0.1249081149848656,0.12264240356364325,0.3748372113529706,0.17513149878287237,0.3251231748792863,0.1249081149848656,0.384987205004265,0.17420149748838973,0.318168893943702,0.12264240356364325
2.272727272727273,0.8139924478098464,0.6976934594148765,0.6476812974545696,0.981095710523282,0.18458555910296673,0.18458555910296673,0.17988816225950147,0.25610924040412014,0.3404558908193763,0.21884930967353686,0.18458555910296673,0.2655672448109184,0.3402521088048526,0.2142924841247275,0.17988816225950147
3.0,0.9797744030734977,0.6974678346019477,0.6614153450506028,0.9017652753929022,0.08741599525247416,0.08741599525247416,0.08435219410482418,0.41931693473886,0.31261425038425167,0.18065281962441457,0.08741599525247416,0.4284901905032698,0.3118187849492939,0.1753388304426121,0.08435219410482418
3.0,1.0172913274134003,0.6973550331421146,0.6627173519001237,0.89363522684673,0.08142647085668592,0.08142647085668592,0.07866552933371244,0.43837069870859596,0.2935604864145155,0.18664234402020288,0.08142647085668592,0.44763529523267936,0.2926736802198844,0.18102549521372382,0.07866552933371244
2.857142857142857,0.9104842264238117,0.6972814051178362,0.6582457839307159,0.9184832585115189,0.10191366362997901,0.10191366362997901,0.09809496730167756,0.3745117578693388,0.34806257748528047,0.17551200101539943,0.10191366362997901,0.3842289830347834,0.3475499952611127,0.1701260544024263,0.09809496730167756
2.1666666666666665,1.1994428481028652,0.697161286365724,0.6585937060706639,0.9157109080377315,0.10735484473947222,0.10735484473947222,0.10558240925030803,0.4058533260870403,0.167628281729356,0.3191635474441302,0.10735484473947222,0.4157899725144536,0.16661927779357408,0.3120083404416643,0.10558240925030803
2.857142857142857,1.1033413936395722,0.6971344118253834,0.6650831664144029,0.8787581358209392,0.07443197082544384,0.07443197082544384,0.07174675386219316,0.4719969627918623,0.2505773725627605,0.20299369381993457,0.07443197082544384,0.4819448393517202,0.24983413894417592,0.19647426784191072,0.07174675386219316
2.7142857142857144,0.842693318210332,0.6971216523076853,0.6546245308911336,0.937938673668145,0.1263431303516065,0.1263431303516065,0.1217894038479765,0.3237697988908039,0.37365667884851755,0.1762303919090691,0.1263431303516065,0.3336176665718889,0.37351909771585634,0.17107383186427827,0.1217894038479765
2.089449515082182,0.842693318210332,0.6969077813410136,0.6445781902919596,0.9934421306189868,0.2025365029266687,0.2025365029266687,0.19751682304994786,0.25250540386238435,0.2974633062734586,0.24749478693748997,0.2025365029266687,0.2613970239787698,0.29779167851388494,0.2432944744573974,0.19751682304994786
3.0,0.9442831766226341,0.6965774000595066,0.65930314847974,0.9077981590115176,0.09284895087824391,0.09284895087824391,0.08956497014500996,0.39982903717162893,0.33210214795147963,0.17521986399864453,0.09284895087824391,0.4087764192967491,0.3315325561558146,0.1701260544024263,0.08956497014500996
2.6,0.8139924478098464,0.6964913761970122,0.6517611861107493,0.9499624533525018,0.14505645028729308,0.14505645028729308,0.14046061984646005,0.2941223231040467,0.3799849996350489,0.18083622697361088,0.14505645028729308,0.3034783432849967,0.37967965121789404,0.17638138565064923,0.14046061984646005
3.0,1.0595521457887163,0.6963956315974256,0.6633481527385954,0.8836646784641304,0.0757594036176498,0.0757594036176498,0.07335797554734148,0.45772474788818346,0.2742064372349269,0.19230941125923895,0.0757594036176498,0.4672542886930149,0.27305468675954886,0.18633304900009479,0.07335797554734148
2.1666666666666665,0.8139924478098464,0.6955459869255483,0.6440377873361189,0.9874257845989809,0.1984315840060444,0.1984315840060444,0.19363093545635485,0.24687174190009306,0.32660986591629765,0.2280868081775643,0.1984315840060444,0.25589991470002843,0.3265093356079992,0.22395981423561748,0.19363093545635485
2.7142857142857144,1.1994428481028652,0.6950466559852719,0.6649903999392964,0.8653654402458002,0.07195453505957118,0.07195453505957118,0.06966164344611885,0.49439788633007065,0.20302859140925586,0.2306189872011039,0.07195453505957118,0.504596720689982,0.20254004359776326,0.22320159226613592,0.06966164344611885
