branch,branch_name,region,top_peer_branch,origin_month,last_quantity,quantity_lag1_from_origin,quantity_lag2_from_origin,quantity_lag3_from_origin,quantity_lag6_from_origin,quantity_lag12_from_origin,quantity_lag1_available,quantity_lag2_available,quantity_lag3_available,quantity_lag6_available,quantity_lag12_available,rolling_mean_3_asof_origin,rolling_mean_6_asof_origin,rolling_std_3_asof_origin,rolling_std_6_asof_origin,ewm_3_asof_origin,recent_growth_3m,region_ex_self_lag0,region_ex_self_lag1,region_ex_self_lag2,region_ex_self_lag3,system_ex_self_lag0,system_ex_self_lag1,active_base_skus_asof_origin,top5_abs_share_asof_origin,sku_hhi_asof_origin,top_peer_last_quantity,top_peer_lag1_quantity,target_month,horizon,target_quantity,seasonal_naive,trend_index,gg_trends_lag1,flag_mua_mua,ty_trong_chay_tet,ty_trong_thang_gieng,ty_trong_thang_co_hon,ty_trong_thanh_minh,target_month_number,target_month_sin,target_month_cos
012,Chi nhánh Bình Thuận Unis,Tây Nguyên,064,2025-02-01,6459.54,3559.43,9805.36999999999,8000.4,6999.93,2597.82,1,1,1,1,1,6608.11333333333,6792.988333333331,3125.619482188018,2242.1278829310017,6307.098002929686,-0.052988999975637774,148099.07,68631.5,131623.19999999998,118993.3,524659.3999999999,338173.93,62.0,0.456082012031816,0.0610800284077365,4697.17,5895.11,2025-04-01,2,17200.85,8691.25999999999,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
012,Chi nhánh Bình Thuận Unis,Tây Nguyên,064,2025-01-01,3559.43,9805.36999999999,8000.4,7849.21,9519.56999999999,3119.7,1,1,1,1,1,7121.73333333333,6883.053333333331,3214.3402051172648,2236.902056601195,6154.656005859372,0.07184424716251092,68631.5,131623.19999999998,118993.3,151559.33000000002,338173.93,716959.2799999999,92.0,0.2779321408203,0.0302944811245044,5895.11,13250.57,2025-04-01,3,17200.85,8691.25999999999,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
013,Chi nhánh Bình Phước Unis,Đông Nam Bộ,073,2025-03-01,6034.80999999999,4936.95,1573.69,7385.0,8149.32,7308.89,1,1,1,1,1,4181.816666666665,5705.633333333331,2324.449972990024,2230.6804200392903,5377.39519714355,-0.4215581176069183,127050.85999999999,83134.90999999999,77578.91,172110.77,756007.0800000002,526181.99,86.0,0.346797993640231,0.0428132845355934,25710.66,18751.5,2025-04-01,1,7319.57,9122.3,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
013,Chi nhánh Bình Phước Unis,Đông Nam Bộ,073,2025-02-01,4936.95,1573.69,7385.0,7380.96,8163.11,2762.73,1,1,1,1,1,4631.880000000001,6058.051666666666,2917.6414717541993,2449.397102908523,4719.980394287109,-0.38111413920927883,83134.90999999999,77578.91,172110.77,152720.72,526181.99,340159.67,68.0,0.334976047964837,0.0460930153027774,18751.5,11455.68,2025-04-01,2,7319.57,9122.3,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
013,Chi nhánh Bình Phước Unis,Đông Nam Bộ,073,2025-01-01,1573.69,7385.0,7380.96,6922.39,9382.49,2627.28,1,1,1,1,1,5446.55,6595.745,3353.995753590038,2507.48670003053,4503.010788574219,-0.29676020730954655,77578.91,172110.77,152720.72,133969.81,340159.67,719379.6499999999,45.0,0.342926497594825,0.0433811650011428,11455.68,29587.31,2025-04-01,3,7319.57,9122.3,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
014,Chi nhánh Quảng Ngãi Unis,Tây Nguyên,072,2025-03-01,10136.12,16991.38,7799.0,7116.6,16507.56,13815.69,1,1,1,1,1,11642.166666666666,11070.49,4777.666264792182,4149.290131017597,11538.097121582032,0.1089031014298758,244330.65,137567.23,64391.92999999999,134311.96999999997,751905.7700000001,514127.55999999994,118.0,0.321176150242894,0.0331429928792469,16411.6,22560.46,2025-04-01,1,16118.45,10662.95,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
014,Chi nhánh Quảng Ngãi Unis,Tây Nguyên,072,2025-02-01,16991.38,7799.0,7116.6,8925.65,19018.44,10027.69,1,1,1,1,1,10635.660000000002,12132.396666666667,5514.780138754395,4647.705912222361,12940.074243164063,-0.2196378346385438,137567.23,64391.92999999999,134311.96999999997,118068.05,514127.55999999994,333934.36,110.0,0.360239721552929,0.0407578509427913,22560.46,5309.07,2025-04-01,2,16118.45,10662.95,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
014,Chi nhánh Quảng Ngãi Unis,Tây Nguyên,072,2025-01-01,7799.0,7116.6,8925.65,15454.19,21510.99,7389.41,1,1,1,1,1,7947.083333333333,12470.24,913.5710048120244,5121.111134904222,8888.768486328125,-0.5323428570980218,64391.92999999999,134311.96999999997,118068.05,143954.35,333934.36,719648.0499999999,76.0,0.365854596743172,0.0428856905208158,5309.07,7765.34,2025-04-01,3,16118.45,10662.95,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
015,Chi nhánh Vĩnh Long Unis,Tây Nam Bộ,069,2025-03-01,22725.65,12475.68,10502.19,23543.54,9614.45,24229.12,1,1,1,1,1,15234.506666666668,17394.001666666667,6562.132810712778,5433.4474935216485,18309.556865234375,-0.22088069840534907,197752.21,115069.54999999999,98331.98999999999,201474.4,739316.2400000001,518643.25999999995,241.0,0.228610402782759,0.0183918802503403,18557.33,8374.68,2025-04-01,1,28414.18,28506.24,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
015,Chi nhánh Vĩnh Long Unis,Tây Nam Bộ,069,2025-02-01,12475.68,10502.19,23543.54,15364.46,20998.25,7067.03,1,1,1,1,1,15507.136666666667,15208.801666666666,7029.331376242921,5496.473674425873,13893.463730468751,0.04001685616815043,115069.54999999999,98331.98999999999,201474.4,167254.85,518643.25999999995,331231.17,166.0,0.227686186243956,0.0215461817327176,8374.68,7438.32,2025-04-01,2,28414.18,28506.24,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
015,Chi nhánh Vĩnh Long Unis,Tây Nam Bộ,069,2025-01-01,10502.19,23543.54,15364.46,19752.49,22620.18,11094.57,1,1,1,1,1,16470.063333333335,16629.23,6590.597203868039,5744.530830746755,15311.247460937502,-0.018961508931069182,98331.98999999999,201474.4,167254.85,149065.6,331231.17,703221.1099999999,169.0,0.350380254023208,0.0383236711026016,7438.32,22632.76,2025-04-01,3,28414.18,28506.24,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
016,Chi nhánh Cần Thơ Unis,Tây Nam Bộ,079,2025-03-01,10627.92,11682.08,6862.55,12718.91,14939.35,21994.21,1,1,1,1,1,9724.183333333332,9704.191666666668,2533.677628908873,2367.07793709811,10498.719358520508,0.004128718255853148,209849.93999999997,115863.15,101971.62999999999,212299.03,751413.9700000001,519436.8599999999,134.0,0.309456601103509,0.0300767181295518,12280.24,7186.52,2025-04-01,1,16779.56,16105.47,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
016,Chi nhánh Cần Thơ Unis,Tây Nam Bộ,079,2025-02-01,11682.08,6862.55,12718.91,8991.36,12380.48,3303.76,1,1,1,1,1,10421.179999999998,10422.763333333334,3125.16235096674,3208.452184525531,10369.518717041015,-0.00030377603200726355,115863.15,101971.62999999999,212299.03,173627.95,519436.8599999999,334870.81,116.0,0.341538493145056,0.0476473975680486,7186.52,5041.37,2025-04-01,2,16779.56,16105.47,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
016,Chi nhánh Cần Thơ Unis,Tây Nam Bộ,079,2025-01-01,6862.55,12718.91,8991.36,7342.33,11187.93,9112.23000000001,1,1,1,1,1,9524.273333333333,10539.163333333334,2964.3271712200203,3275.249896479145,9056.95743408203,-0.17567687645547791,101971.62999999999,212299.03,173627.95,161475.76,334870.81,714045.7399999999,112.0,0.245920248304202,0.0257072108020837,5041.37,7351.16,2025-04-01,3,16779.56,16105.47,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
017,Chi nhánh Cà Mau Unis,Tây Nam Bộ,079,2025-03-01,22211.6,12715.02,15594.19,23794.28,8406.81999999999,17997.12,1,1,1,1,1,16840.27,17748.485,4869.37310635568,4296.079922719081,18723.71525817871,-0.09736073367744547,198266.25999999998,114830.20999999999,93239.98999999999,201223.66,739830.2900000002,518403.9199999999,254.0,0.178909218606494,0.0139880195831628,12280.24,7186.52,2025-04-01,1,28386.3,30655.33,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
017,Chi nhánh Cà Mau Unis,Tây Nam Bộ,079,2025-02-01,12715.02,15594.19,23794.28,16487.1,19515.6,7721.16,1,1,1,1,1,17367.83,15447.688333333332,5748.638941010294,5057.011591303371,15235.830516357422,0.283886164133236,114830.20999999999,93239.98999999999,201223.66,166132.21,518403.9199999999,326139.17,202.0,0.312093885813786,0.0309077378928263,7186.52,5041.37,2025-04-01,2,28386.3,30655.33,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
017,Chi nhánh Cà Mau Unis,Tây Nam Bộ,079,2025-01-01,15594.19,23794.28,16487.1,15688.72,24666.2,14584.79,1,1,1,1,1,18625.19,16581.11833333333,4498.771014188203,5084.078655789725,17756.641032714844,0.2812224124386571,93239.98999999999,201223.66,166132.21,153129.37,326139.17,702970.3699999999,244.0,0.165188445183751,0.0138149633456456,5041.37,7351.16,2025-04-01,3,28386.3,30655.33,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
018,Chi nhánh An Giang Unis,Tây Nam Bộ,050,2025-03-01,15043.08,9222.98,7295.28,13787.35,11766.42,21316.43,1,1,1,1,1,10520.446666666669,12611.713333333333,4033.5674065686944,3600.483755251046,12574.816899414061,-0.2844684093519363,205434.78,118322.25,101538.9,211230.59,746998.8100000002,521895.95999999996,216.0,0.233980009412966,0.0207912677737693,16777.48,10681.38,2025-04-01,1,16092.5,20410.84,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
018,Chi nhánh An Giang Unis,Tây Nam Bộ,050,2025-02-01,9222.98,7295.28,13787.35,16706.78,16100.57,5981.11,1,1,1,1,1,10101.87,12065.603333333333,3334.0784251873815,3400.9109520283937,10106.553798828125,-0.2799467116644382,118322.25,101538.9,211230.59,165912.53,521895.95999999996,334438.07999999996,157.0,0.324979561920334,0.0400667663137058,10681.38,9941.16999999999,2025-04-01,2,16092.5,20410.84,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
018,Chi nhánh An Giang Unis,Tây Nam Bộ,050,2025-01-01,7295.28,13787.35,16706.78,13614.81,17246.09,10084.51,1,1,1,1,1,12596.47,13211.868333333332,4817.440133857394,3410.216544522748,10990.12759765625,-0.08901228972706121,101538.9,211230.59,165912.53,155203.28,334438.07999999996,712977.2999999999,158.0,0.215769648320558,0.0220175062540095,9941.16999999999,25222.06,2025-04-01,3,16092.5,20410.84,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
019,Chi nhánh Vũng Tàu Unis,Đông Nam Bộ,081,2025-03-01,7485.2,4996.88,5115.2,12268.39,7840.49,8672.44999999999,1,1,1,1,1,5865.759999999999,8258.371666666668,1403.7233847165244,3389.177422138987,7034.243142700196,-0.44927526253444516,125600.46999999999,83074.97999999998,74037.40000000001,167227.38,754556.6900000002,526122.0599999999,153.0,0.335833377865655,0.0347954625901669,11234.33,13068.15,2025-04-01,1,12976.69,10029.87,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
019,Chi nhánh Vũng Tàu Unis,Đông Nam Bộ,081,2025-02-01,4996.88,5115.2,12268.39,12600.92,7509.71,3885.82,1,1,1,1,1,7460.156666666666,8317.586666666666,4164.472445152368,3376.0453242672365,6583.286285400391,-0.18690538255153055,83074.97999999998,74037.40000000001,167227.38,147500.75999999998,526122.0599999999,336618.16,122.0,0.268869774739437,0.0265281170486646,13068.15,8003.75,2025-04-01,2,12976.69,10029.87,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
019,Chi nhánh Vũng Tàu Unis,Đông Nam Bộ,081,2025-01-01,5115.2,12268.39,12600.92,7083.64,10312.1,3423.93,1,1,1,1,1,9994.836666666666,8736.391666666666,4229.1588465359555,3018.6618337231257,8169.69257080078,0.33657501346180574,74037.40000000001,167227.38,147500.75999999998,133808.56,336618.16,714496.2599999999,150.0,0.3590358148264,0.0619934823958162,8003.75,19772.36,2025-04-01,3,12976.69,10029.87,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
022,Chi nhánh Tây Ninh Unis,Đông Nam Bộ,094,2025-03-01,8064.87,6911.32,7428.13,9429.81999999999,8543.6,4968.12,1,1,1,1,1,7468.106666666667,8384.72833333333,577.8131194714558,1132.1502861973133,7840.677111206054,-0.1970943286010448,125020.79999999999,81160.53999999998,71724.47,170065.95,753977.0200000001,524207.61999999994,128.0,0.17352542570432,0.0178719148397293,8597.51,6100.93,2025-04-01,1,11252.18,8594.52,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
022,Chi nhánh Tây Ninh Unis,Đông Nam Bộ,094,2025-02-01,6911.32,7428.13,9429.81999999999,8656.09999999999,9656.33,1346.8,1,1,1,1,1,7923.0899999999965,8464.516666666665,1330.2066056443969,1121.9229150822525,7616.484222412108,-0.12023763566504064,81160.53999999998,71724.47,170065.95,151445.58000000002,524207.61999999994,334305.23,104.0,0.238044252038684,0.0274261356216527,6100.93,7353.22,2025-04-01,2,11252.18,8594.52,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
022,Chi nhánh Tây Ninh Unis,Đông Nam Bộ,094,2025-01-01,7428.13,9429.81999999999,8656.09999999999,9818.13,8193.88,3465.55,1,1,1,1,1,8504.683333333327,8922.018333333332,1009.398815747931,899.5229427961596,8321.648444824215,-0.08937128409318906,71724.47,170065.95,151445.58000000002,131074.07,334305.23,717334.83,106.0,0.363394286314322,0.0404752789319067,7353.22,9808.55999999999,2025-04-01,3,11252.18,8594.52,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
023,Chi nhánh Lâm Đồng Unis,Tây Nguyên,079,2025-03-01,12655.05,5513.56,5917.13,9670.49999999999,9197.20999999999,11483.2,1,1,1,1,1,8028.579999999999,8330.72333333333,4011.718544701261,2659.815923402718,9577.598471069334,-0.06999837829071776,241811.72,149045.05000000002,66273.79999999999,131758.06999999998,749386.8400000001,525605.3799999999,132.0,0.370073606979032,0.0395319954639805,12280.24,7186.52,2025-04-01,1,13678.1,9466.27,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
023,Chi nhánh Lâm Đồng Unis,Tây Nguyên,079,2025-02-01,5513.56,5917.13,9670.49999999999,8829.08999999999,6851.46,2805.19,1,1,1,1,1,7033.729999999996,7754.4166666666615,2292.407950365725,1756.7769073580864,6500.14694213867,-0.17007147602133454,149045.05000000002,66273.79999999999,131758.06999999998,118164.61000000002,525605.3799999999,335816.23,67.0,0.442889893281292,0.0533876129875761,7186.52,5041.37,2025-04-01,2,13678.1,9466.27,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
023,Chi nhánh Lâm Đồng Unis,Tây Nguyên,079,2025-01-01,5917.13,9670.49999999999,8829.08999999999,7399.01,8686.72,8959.63999999999,1,1,1,1,1,8138.906666666659,7977.399999999995,1969.5713656614016,1478.3022864624068,7486.733884277341,0.04132775609356609,66273.79999999999,131758.06999999998,118164.61000000002,152009.53,335816.23,717094.1499999999,90.0,0.278956183149601,0.029205058653612,5041.37,7351.16,2025-04-01,3,13678.1,9466.27,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
024,Chi nhánh Kiên Giang Unis,Tây Nam Bộ,008,2025-03-01,8899.23,3121.64,6002.81,13188.12,12276.51,9924.15000000001,1,1,1,1,1,6007.893333333333,9460.101666666667,2888.7983543739037,4277.7713926081515,7621.064288330078,-0.5347158383485733,211578.62999999998,124423.59,102831.37,211829.82,753142.6600000001,527997.2999999999,156.0,0.212207123537654,0.0190767169432122,17987.18,8212.24999999999,2025-04-01,1,12454.96,19297.06,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
024,Chi nhánh Kiên Giang Unis,Tây Nam Bộ,008,2025-02-01,3121.64,6002.81,13188.12,14036.5,13290.06,1921.73,1,1,1,1,1,7437.5233333333335,10022.981666666668,5184.332807530144,4409.381270525002,6342.898576660156,-0.41011549935334324,124423.59,102831.37,211829.82,168582.81,527997.2999999999,335730.55,89.0,0.403339270383517,0.0504234020847349,8212.24999999999,10332.62,2025-04-01,2,12454.96,19297.06,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
024,Chi nhánh Kiên Giang Unis,Tây Nam Bộ,008,2025-01-01,6002.81,13188.12,14036.5,11512.31,10260.06,6766.87,1,1,1,1,1,11075.81,11717.718333333332,4413.777736372782,2933.452088045188,9564.157153320313,-0.10387179979546324,102831.37,211829.82,168582.81,157305.78,335730.55,713576.5299999999,119.0,0.298760080695541,0.0297415924266885,10332.62,18290.17,2025-04-01,3,12454.96,19297.06,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
039,Chi nhánh Vĩnh Long Unilux,Tây Nam Bộ,,2025-03-01,1723.2,748.66,,,,,1,0,0,0,0,1235.93,1235.93,689.1038425375381,689.1038425375381,1235.93,,218754.65999999997,126796.56999999999,,,760318.6900000002,530370.2799999999,21.0,0.636095636025998,0.111012241374257,,,2025-04-01,1,5589.44,,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
039,Chi nhánh Vĩnh Long Unilux,Tây Nam Bộ,,2025-02-01,748.66,,,,,,0,0,0,0,0,748.66,748.66,,,748.66,,126796.56999999999,,,,530370.2799999999,,10.0,0.805919910239628,0.150391891302824,,,2025-04-01,2,5589.44,,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
039,Chi nhánh Vĩnh Long Unilux,Tây Nam Bộ,,2025-01-01,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,2025-04-01,3,5589.44,,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
040,Chi nhánh An Giang Unilux,Tây Nam Bộ,,2025-03-01,1616.4,157.2,,,,,1,0,0,0,0,886.8000000000001,886.8000000000001,1031.8102151074104,1031.8102151074104,886.8000000000001,,218861.46,127388.03,,,760425.4900000001,530961.74,28.0,0.47275426874536,0.0739137087246224,,,2025-04-01,1,4418.84,,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
040,Chi nhánh An Giang Unilux,Tây Nam Bộ,,2025-02-01,157.2,,,,,,0,0,0,0,0,157.2,157.2,,,157.2,,127388.03,,,,530961.74,,9.0,0.893129770992367,0.225033506205932,,,2025-04-01,2,4418.84,,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
040,Chi nhánh An Giang Unilux,Tây Nam Bộ,,2025-01-01,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,2025-04-01,3,4418.84,,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
041,Chi nhánh Cà Mau Unilux,Tây Nam Bộ,,2025-03-01,7613.16,114.1,,,,,1,0,0,0,0,3863.63,3863.63,5302.636178524791,5302.636178524791,3863.63,,212864.69999999998,127431.12999999999,,,754428.7300000001,531004.84,50.0,0.424908973409202,0.0549462239652531,,,2025-04-01,1,11106.2,,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
041,Chi nhánh Cà Mau Unilux,Tây Nam Bộ,,2025-02-01,114.1,,,,,,0,0,0,0,0,114.1,114.1,,,114.1,,127431.12999999999,,,,531004.84,,5.0,1.0,0.295987636350788,,,2025-04-01,2,11106.2,,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
041,Chi nhánh Cà Mau Unilux,Tây Nam Bộ,,2025-01-01,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,2025-04-01,3,11106.2,,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
042,Chi nhánh Cần Thơ Unilux,Tây Nam Bộ,,2025-03-01,3086.22,597.24,,,,,1,0,0,0,0,1841.73,1841.73,1759.974636237693,1759.974636237693,1841.73,,217391.63999999998,126947.98999999999,,,758955.6700000002,530521.7,31.0,0.671501059548574,0.123724638411414,,,2025-04-01,1,4614.73,,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
042,Chi nhánh Cần Thơ Unilux,Tây Nam Bộ,,2025-02-01,597.24,,,,,,0,0,0,0,0,597.24,597.24,,,597.24,,126947.98999999999,,,,530521.7,,9.0,0.816154309825196,0.171106438623091,,,2025-04-01,2,4614.73,,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
042,Chi nhánh Cần Thơ Unilux,Tây Nam Bộ,,2025-01-01,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,2025-04-01,3,4614.73,,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
043,Chi nhánh Quảng Ngãi Unilux,Tây Nguyên,,2025-03-01,497.26,852.48,,,,,1,0,0,0,0,674.87,674.87,251.17847081308543,251.17847081308543,674.87,,253969.50999999998,153706.13,,,761544.6300000001,530266.46,9.0,0.895748702891847,0.232777118832414,,,2025-04-01,1,1306.58,,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
043,Chi nhánh Quảng Ngãi Unilux,Tây Nguyên,,2025-02-01,852.48,,,,,,0,0,0,0,0,852.48,852.48,,,852.48,,153706.13,,,,530266.46,,4.0,1.0,0.306547890796202,,,2025-04-01,2,1306.58,,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
043,Chi nhánh Quảng Ngãi Unilux,Tây Nguyên,,2025-01-01,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,2025-04-01,3,1306.58,,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
049,Chi nhánh Khánh Hòa Unis,Tây Nguyên,064,2025-03-01,17232.41,9182.52,7690.14,17630.18,17826.68,17599.66,1,1,1,1,1,11368.356666666668,13415.953333333333,5132.946584393154,4120.478528625861,13932.303427124023,-0.26482879631994816,237234.36,145376.09000000003,64500.78999999999,123798.38999999998,744809.4800000001,521936.4199999999,141.0,0.331998832432608,0.0390123254850754,13599.41,4697.17,2025-04-01,1,23190.38,14732.92,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
049,Chi nhánh Khánh Hòa Unis,Tây Nguyên,064,2025-02-01,9182.52,7690.14,17630.18,14373.37,18406.34,4106.24,1,1,1,1,1,11500.946666666669,13514.998333333331,5360.263562263833,4236.083693500016,10632.196854248046,-0.25939148456173,145376.09000000003,64500.78999999999,123798.38999999998,112620.33,521936.4199999999,334043.22,104.0,0.336378249108088,0.0358358324742132,4697.17,5895.11,2025-04-01,2,23190.38,14732.92,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
049,Chi nhánh Khánh Hòa Unis,Tây Nguyên,064,2025-01-01,7690.14,17630.18,14373.37,14387.1,19736.43,5610.99,1,1,1,1,1,13231.230000000003,15052.301666666668,5067.490664530129,4017.3889742190395,12081.873708496094,-0.21585152307027322,64500.78999999999,123798.38999999998,112620.33,145021.44,334043.22,709134.4699999999,96.0,0.484311078862024,0.0783308513492705,5895.11,13250.57,2025-04-01,3,23190.38,14732.92,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
050,Chi nhánh An Giang Unimax,Tây Nam Bộ,018,2025-03-01,16777.48,10681.38,9941.16999999999,25222.06,15445.1,24133.05,1,1,1,1,1,12466.67666666666,16404.18333333333,3751.5659057296903,5602.134990514494,15007.960401000975,-0.38713663089612216,203700.37999999998,116863.84999999999,98893.01000000001,199795.88,745264.4100000001,520437.55999999994,199.0,0.279267208186212,0.0335793724074765,15043.08,9222.98,2025-04-01,1,25970.95,27698.2,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
050,Chi nhánh An Giang Unimax,Tây Nam Bộ,018,2025-02-01,10681.38,9941.16999999999,25222.06,18002.3,17164.02,8725.98,1,1,1,1,1,15281.536666666665,16182.119999999997,8616.6977907104,5610.778911249326,13238.440802001951,-0.10543803469045021,116863.84999999999,98893.01000000001,199795.88,164617.01,520437.55999999994,331792.19,149.0,0.201783851899286,0.0195027111453305,9222.98,7295.28,2025-04-01,2,25970.95,27698.2,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
050,Chi nhánh An Giang Unimax,Tây Nam Bộ,018,2025-01-01,9941.16999999999,25222.06,18002.3,17800.71,23294.8,11981.21,1,1,1,1,1,17721.84333333333,17262.559999999998,7644.304530461452,4921.505530940724,15795.5016040039,0.054665925276875305,98893.01000000001,199795.88,164617.01,151017.38,331792.19,701542.5899999999,188.0,0.158830399238721,0.014948439606565,7295.28,13787.35,2025-04-01,3,25970.95,27698.2,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
059,Chi nhánh Bình Định Unimax,Tây Nguyên,000,2025-03-01,3773.28,2377.73,3469.45,7540.4,11786.69,14771.61,1,1,1,1,1,3206.8199999999997,5729.516666666666,733.9079222218869,3165.1277293699654,3941.0495074462888,-0.6113988004834259,250693.49,152180.88,68721.48,133888.16999999998,758268.6100000001,528741.21,102.0,0.43980833651359,0.0705005665497717,58792.83,51492.88,2025-04-01,1,5160.67,11529.24,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
059,Chi nhánh Bình Định Unimax,Tây Nguyên,000,2025-02-01,2377.73,3469.45,7540.4,6364.36,11217.25,2972.22,1,1,1,1,1,4462.526666666666,7065.084999999999,2720.8346755423,3801.3207697364883,4108.819014892578,-0.5384059472611906,152180.88,68721.48,133888.16999999998,120629.34,528741.21,338263.91,45.0,0.47586563655251,0.0675108509055754,51492.88,40494.71,2025-04-01,2,5160.67,11529.24,16.0,34.0,0.0,0.0,0.0,0.0,0.533333,4,0.8660254037844387,-0.4999999999999998
